hours_01_01_11,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
8320.00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
8321.00,4,0,1,1,14.76,17.425,40,12.998,17,381,398
8322.00,4,0,1,1,13.94,15.91,42,15.0013,12,370,382
8323.00,4,0,1,1,13.12,15.91,49,11.0014,5,262,267
8324.00,4,0,1,1,13.12,15.91,49,11.0014,7,154,161
8325.00,4,0,1,1,12.3,15.15,52,11.0014,5,134,139
8326.00,4,0,1,1,12.3,15.15,52,11.0014,5,102,107
8327.00,4,0,1,1,10.66,15.15,70,0,4,55,59
8328.00,4,0,1,1,10.66,15.15,75,0,0,22,22
8329.00,4,0,1,1,10.66,15.15,75,0,0,8,8
8330.00,4,0,1,1,10.66,15.15,75,0,0,2,2
8331.00,4,0,1,1,11.48,15.91,65,0,0,3,3
8332.00,4,0,1,1,10.66,15.15,75,0,0,4,4
8333.00,4,0,1,2,10.66,15.15,81,0,0,26,26
8334.00,4,0,1,2,10.66,15.15,87,0,0,87,87
8335.00,4,0,1,1,11.48,15.91,75,0,4,243,247
8336.00,4,0,1,2,10.66,15.15,87,0,9,458,467
8337.00,4,0,1,2,12.3,16.665,61,0,9,230,239
8338.00,4,0,1,2,13.12,17.425,57,0,9,133,142
8339.00,4,0,1,2,13.94,18.18,55,0,12,103,115
8340.00,4,0,1,2,14.76,18.18,57,6.0032,6,138,144
8341.00,4,0,1,2,14.76,18.18,57,7.0015,14,119,133
8342.00,4,0,1,2,15.58,19.695,54,6.0032,17,134,151
8343.00,4,0,1,2,15.58,19.695,54,7.0015,24,143,167
8344.00,4,0,1,2,15.58,19.695,54,7.0015,12,233,245
8345.00,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
8346.00,4,0,1,2,14.76,17.425,62,11.0014,11,379,390
8347.00,4,0,1,2,14.76,18.18,62,7.0015,9,259,268
8348.00,4,0,1,2,13.94,17.425,66,7.0015,6,169,175
8349.00,4,0,1,2,13.94,16.665,66,11.0014,9,145,154
8350.00,4,0,1,1,13.94,16.665,66,11.0014,5,99,104
8351.00,4,0,1,1,13.12,15.91,70,11.0014,3,48,51
8352.00,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
8353.00,4,0,1,2,13.12,15.91,70,11.0014,5,15,20
8354.00,4,0,1,2,13.12,16.665,70,8.9981,2,5,7
8355.00,4,0,1,2,13.12,16.665,70,8.9981,1,2,3
8356.00,4,0,1,2,13.12,15.15,70,15.0013,0,6,6
8357.00,4,0,1,2,13.12,15.15,70,19.0012,0,24,24
8358.00,4,0,1,1,13.12,15.91,66,12.998,2,90,92
8359.00,4,0,1,1,13.12,15.91,70,12.998,6,252,258
8360.00,4,0,1,2,13.94,15.91,66,15.0013,8,449,457
8361.00,4,0,1,2,14.76,16.665,62,19.0012,6,274,280
8362.00,4,0,1,2,16.4,20.455,58,19.9995,4,105,109
8363.00,4,0,1,2,16.4,20.455,62,27.9993,9,126,135
8364.00,4,0,1,2,18.86,22.725,59,32.9975,17,140,157
8365.00,4,0,1,2,20.5,24.24,55,23.9994,14,150,164
8366.00,4,0,1,2,21.32,25,52,22.0028,8,124,132
8367.00,4,0,1,3,21.32,25,55,15.0013,6,76,82
8368.00,4,0,1,3,18.86,22.725,72,11.0014,7,124,131
8369.00,4,0,1,2,21.32,25,59,19.0012,14,310,324
8370.00,4,0,1,2,21.32,25,59,19.9995,14,363,377
8371.00,4,0,1,2,21.32,25,59,19.0012,13,274,287
8372.00,4,0,1,1,21.32,25,59,22.0028,12,209,221
8373.00,4,0,1,1,20.5,24.24,63,19.9995,10,145,155
8374.00,4,0,1,1,21.32,25,63,22.0028,8,116,124
8375.00,4,0,1,1,21.32,25,63,22.0028,10,104,114
8376.00,4,0,1,1,20.5,24.24,72,22.0028,12,60,72
8377.00,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
8378.00,4,0,1,1,19.68,23.485,77,7.0015,0,23,23
8379.00,4,0,1,1,18.86,22.725,82,8.9981,2,3,5
8380.00,4,0,1,2,20.5,24.24,59,12.998,1,4,5
8381.00,4,0,1,1,19.68,23.485,44,26.0027,0,26,26
8382.00,4,0,1,2,18.04,21.97,33,19.9995,2,80,82
8383.00,4,0,1,2,15.58,19.695,46,19.9995,5,226,231
8384.00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
8385.00,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
8386.00,4,0,1,1,13.94,15.15,46,19.9995,10,122,132
8387.00,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
8388.00,4,0,1,2,13.94,15.15,42,23.9994,10,163,173
8389.00,4,0,1,2,13.94,15.15,39,23.9994,12,125,137
8390.00,4,0,1,2,13.94,15.91,42,15.0013,13,115,128
8391.00,4,0,1,2,13.12,15.15,45,19.9995,12,141,153
8392.00,4,0,1,2,13.12,15.15,45,15.0013,12,212,224
8393.00,4,0,1,2,13.12,15.15,45,19.0012,13,352,365
8394.00,4,0,1,2,13.12,15.15,45,16.9979,10,285,295
8395.00,4,0,1,2,13.12,15.15,45,15.0013,11,203,214
8396.00,4,0,1,2,13.12,15.91,45,12.998,6,146,152
8397.00,4,0,1,2,13.12,15.91,45,11.0014,7,95,102
8398.00,4,0,1,2,12.3,15.15,49,11.0014,6,100,106
8399.00,4,0,1,2,12.3,15.15,49,8.9981,4,71,75
8400.00,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
8401.00,4,0,0,2,12.3,14.395,52,16.9979,4,39,43
8402.00,4,0,0,2,11.48,13.635,56,15.0013,11,47,58
8403.00,4,0,0,1,10.66,12.88,60,12.998,4,22,26
8404.00,4,0,0,1,9.84,12.12,65,11.0014,0,9,9
8405.00,4,0,0,2,10.66,12.88,60,12.998,2,7,9
8406.00,4,0,0,2,10.66,12.12,56,19.0012,0,17,17
8407.00,4,0,0,2,10.66,12.88,56,15.0013,0,20,20
8408.00,4,0,0,2,10.66,12.88,56,15.0013,4,55,59
8409.00,4,0,0,2,10.66,12.12,56,16.9979,5,95,100
8410.00,4,0,0,2,10.66,12.12,52,19.0012,10,171,181
8411.00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
8412.00,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
8413.00,4,0,0,2,11.48,13.635,48,16.9979,32,204,236
8414.00,4,0,0,1,11.48,12.88,45,23.9994,30,207,237
8415.00,4,0,0,1,11.48,12.88,45,19.0012,33,195,228
8416.00,4,0,0,1,11.48,13.635,45,15.0013,30,192,222
8417.00,4,0,0,1,10.66,12.88,48,15.0013,12,153,165
8418.00,4,0,0,1,10.66,11.365,48,26.0027,7,150,157
8419.00,4,0,0,3,9.84,10.605,65,22.0028,11,95,106
8420.00,4,0,0,1,9.02,10.605,69,16.9979,7,99,106
8421.00,4,0,0,1,8.2,10.605,75,11.0014,8,88,96
8422.00,4,0,0,1,8.2,10.605,75,11.0014,7,73,80
8423.00,4,0,0,1,8.2,11.365,75,0,6,63,69
8424.00,4,0,0,1,8.2,10.605,75,8.9981,7,64,71
8425.00,4,0,0,1,8.2,11.365,69,7.0015,3,43,46
8426.00,4,0,0,1,9.02,12.12,55,7.0015,2,39,41
8427.00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18
8428.00,4,0,0,1,9.02,10.605,55,15.0013,0,1,1
8429.00,4,0,0,1,8.2,11.365,59,7.0015,1,4,5
8430.00,4,0,0,1,8.2,10.605,59,8.9981,0,3,3
8431.00,4,0,0,1,8.2,10.605,59,11.0014,1,11,12
8432.00,4,0,0,1,8.2,12.88,69,0,1,31,32
8433.00,4,0,0,1,9.02,11.365,64,11.0014,6,75,81
8434.00,4,0,0,1,9.84,11.365,60,16.9979,7,122,129
8435.00,4,0,0,2,9.84,11.365,60,15.0013,20,168,188
8436.00,4,0,0,1,10.66,12.88,60,15.0013,26,202,228
8437.00,4,0,0,1,12.3,13.635,49,19.9995,18,210,228
8438.00,4,0,0,1,12.3,14.395,49,19.0012,19,200,219
8439.00,4,0,0,1,13.12,15.15,45,19.0012,23,184,207
8440.00,4,0,0,1,11.48,13.635,48,16.9979,27,207,234
8441.00,4,0,0,1,11.48,13.635,46,11.0014,10,126,136
8442.00,4,0,0,1,11.48,13.635,45,12.998,15,123,138
8443.00,4,0,0,1,10.66,13.635,52,8.9981,5,130,135
8444.00,4,0,0,1,9.84,12.88,60,7.0015,10,94,104
8445.00,4,0,0,1,9.02,13.635,64,0,9,80,89
8446.00,4,0,0,1,9.02,11.365,75,12.998,2,47,49
8447.00,4,0,0,1,8.2,11.365,75,7.0015,6,31,37
8448.00,4,0,1,1,8.2,11.365,75,6.0032,3,14,17
8449.00,4,0,1,1,7.38,10.605,80,6.0032,3,8,11
8450.00,4,0,1,1,7.38,10.605,80,6.0032,0,3,3
8451.00,4,0,1,1,6.56,9.85,86,6.0032,0,3,3
8452.00,4,0,1,1,6.56,9.09,86,8.9981,0,4,4
8453.00,4,0,1,1,5.74,8.335,93,7.0015,0,21,21
8454.00,4,0,1,1,6.56,9.09,86,7.0015,0,68,68
8455.00,4,0,1,1,7.38,10.605,74,7.0015,4,187,191
8456.00,4,0,1,1,8.2,9.85,75,12.998,8,389,397
8457.00,4,0,1,1,9.02,10.605,69,15.0013,17,166,183
8458.00,4,0,1,1,9.84,11.365,67,12.998,12,96,108
8459.00,4,0,1,1,10.66,12.12,65,16.9979,22,105,127
8460.00,4,0,1,1,12.3,13.635,61,22.0028,13,128,141
8461.00,4,0,1,1,13.94,15.15,49,22.0028,15,127,142
8462.00,4,0,1,1,14.76,17.425,46,15.0013,30,107,137
8463.00,4,0,1,1,15.58,19.695,46,11.0014,24,135,159
8464.00,4,0,1,1,16.4,20.455,40,16.9979,19,189,208
8465.00,4,0,1,1,15.58,19.695,46,12.998,16,362,378
8466.00,4,0,1,1,14.76,17.425,50,12.998,11,343,354
8467.00,4,0,1,2,14.76,17.425,53,11.0014,17,234,251
8468.00,4,0,1,1,16.4,20.455,40,11.0014,9,197,206
8469.00,4,0,1,2,14.76,17.425,53,8.9981,15,112,127
8470.00,4,0,1,2,14.76,17.425,57,11.0014,12,95,107
8471.00,4,0,1,1,14.76,17.425,53,11.0014,10,50,60
8760.00,1,0,0,1,14.76,18.94,66,0,5,43,48
8761.00,1,0,0,1,14.76,17.425,66,8.9981,15,78,93
8762.00,1,0,0,1,13.12,17.425,76,0,16,59,75
8763.00,1,0,0,1,12.3,16.665,81,0,11,41,52
8764.00,1,0,0,1,11.48,15.15,81,6.0032,0,8,8
8765.00,1,0,0,1,11.48,14.395,81,7.0015,0,5,5
8766.00,1,0,0,1,10.66,13.635,93,8.9981,1,1,2
8767.00,1,0,0,1,10.66,12.88,93,11.0014,1,6,7
8768.00,1,0,0,1,10.66,13.635,87,7.0015,4,10,14
8769.00,1,0,0,1,10.66,13.635,93,7.0015,13,27,40
8770.00,1,0,0,1,12.3,15.91,81,7.0015,18,52,70
8771.00,1,0,0,1,13.94,16.665,76,8.9981,40,98,138
8772.00,1,0,0,1,16.4,20.455,62,19.0012,58,143,201
8773.00,1,0,0,1,17.22,21.21,58,19.0012,82,141,223
8774.00,1,0,0,1,18.04,21.97,54,19.9995,120,147,267
8775.00,1,0,0,1,18.86,22.725,51,19.9995,101,164,265
8776.00,1,0,0,2,18.04,21.97,54,19.9995,68,147,215
8777.00,1,0,0,2,19.68,23.485,48,11.0014,36,75,111
8778.00,1,0,0,3,18.86,22.725,59,16.9979,25,81,106
8779.00,1,0,0,3,17.22,21.21,67,26.0027,20,85,105
8780.00,1,0,0,2,18.04,21.97,62,19.9995,25,58,83
8781.00,1,0,0,2,18.04,21.97,67,16.9979,10,61,71
8782.00,1,0,0,1,18.86,22.725,55,27.9993,13,53,66
8783.00,1,0,0,1,18.04,21.97,51,19.9995,4,25,29
8784.00,1,1,0,1,16.4,20.455,40,31.0009,8,31,39
8785.00,1,1,0,1,14.76,16.665,43,27.9993,1,11,12
8786.00,1,1,0,1,14.76,15.91,34,30.0026,1,6,7
8788.00,1,1,0,1,11.48,12.88,45,22.0028,0,4,4
8789.00,1,1,0,1,11.48,12.88,45,22.0028,1,3,4
8790.00,1,1,0,1,10.66,11.365,41,26.0027,0,14,14
8791.00,1,1,0,1,9.84,10.605,32,26.0027,0,16,16
8792.00,1,1,0,1,9.84,11.365,35,16.9979,2,51,53
8793.00,1,1,0,1,9.84,12.88,35,0,15,53,68
8794.00,1,1,0,1,10.66,12.12,35,19.0012,20,89,109
8795.00,1,1,0,1,10.66,10.605,35,32.9975,33,142,175
8796.00,1,1,0,1,11.48,13.635,36,16.9979,41,161,202
8797.00,1,1,0,1,12.3,13.635,36,19.9995,26,150,176
8798.00,1,1,0,1,12.3,13.635,36,27.9993,10,141,151
8799.00,1,1,0,1,11.48,12.12,38,30.0026,29,139,168
8800.00,1,1,0,1,10.66,11.365,35,27.9993,10,144,154
8801.00,1,1,0,1,10.66,11.365,35,26.0027,17,136,153
8802.00,1,1,0,1,10.66,12.12,33,16.9979,13,113,126
8803.00,1,1,0,1,9.84,11.365,38,15.0013,4,89,93
8804.00,1,1,0,1,9.84,11.365,41,15.0013,5,83,88
8805.00,1,1,0,2,9.84,10.605,41,22.0028,3,63,66
8806.00,1,1,0,2,9.02,10.605,44,19.0012,3,36,39
8807.00,1,1,0,1,9.02,10.605,44,16.9979,2,32,34
8808.00,1,0,1,1,8.2,9.85,51,16.9979,0,13,13
8809.00,1,0,1,1,7.38,9.09,55,15.0013,1,5,6
8810.00,1,0,1,1,7.38,8.335,51,16.9979,0,3,3
8811.00,1,0,1,1,6.56,6.82,55,19.0012,0,2,2
8812.00,1,0,1,1,6.56,7.575,55,16.9979,0,5,5
8813.00,1,0,1,1,5.74,6.82,54,12.998,0,12,12
8814.00,1,0,1,1,5.74,6.06,59,19.0012,4,81,85
8815.00,1,0,1,1,5.74,6.06,59,16.9979,2,168,170
8816.00,1,0,1,1,6.56,6.82,55,19.0012,5,349,354
8817.00,1,0,1,1,6.56,6.82,50,19.0012,8,145,153
8818.00,1,0,1,1,6.56,6.06,47,31.0009,5,55,60
8819.00,1,0,1,1,7.38,6.82,37,35.0008,12,63,75
8820.00,1,0,1,1,7.38,6.82,37,35.0008,4,70,74
8821.00,1,0,1,1,7.38,6.06,34,43.9989,5,68,73
8822.00,1,0,1,1,6.56,6.06,43,35.0008,7,72,79
8823.00,1,0,1,1,6.56,6.06,37,27.9993,9,68,77
8824.00,1,0,1,1,5.74,4.545,39,39.0007,7,129,136
8825.00,1,0,1,1,5.74,5.305,26,31.0009,4,241,245
8826.00,1,0,1,1,5.74,4.545,26,35.0008,10,214,224
8827.00,1,0,1,1,4.92,4.545,28,27.9993,4,152,156
8828.00,1,0,1,1,4.92,6.06,33,16.9979,0,115,115
8829.00,1,0,1,1,4.1,5.305,36,15.0013,2,66,68
8830.00,1,0,1,1,4.1,5.305,46,16.9979,0,33,33
8831.00,1,0,1,1,4.1,3.79,46,26.0027,0,18,18
8832.00,1,0,1,1,3.28,3.03,42,22.0028,0,9,9
8833.00,1,0,1,1,1.64,1.515,38,19.9995,0,3,3
8834.00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1
8835.00,1,0,1,1,0.82,0.76,34,19.0012,0,1,1
8836.00,1,0,1,1,0.82,2.275,41,12.998,0,2,2
8837.00,1,0,1,1,0.82,2.275,41,12.998,0,14,14
8838.00,1,0,1,1,0.82,2.275,41,11.0014,0,59,59
8839.00,1,0,1,1,0.82,2.275,44,12.998,1,151,152
8840.00,1,0,1,1,0.82,3.03,44,8.9981,5,310,315
8841.00,1,0,1,1,1.64,3.03,45,8.9981,7,173,180
8842.00,1,0,1,1,2.46,5.305,45,0,7,57,64
8843.00,1,0,1,2,3.28,6.06,42,6.0032,6,40,46
8844.00,1,0,1,2,4.1,5.305,46,12.998,9,75,84
8845.00,1,0,1,2,5.74,6.06,43,16.9979,9,82,91
8846.00,1,0,1,2,5.74,6.06,46,16.9979,6,69,75
8847.00,1,0,1,2,7.38,7.575,37,22.0028,9,81,90
8848.00,1,0,1,2,7.38,8.335,40,19.0012,8,123,131
8849.00,1,0,1,2,8.2,9.85,40,12.998,9,272,281
8850.00,1,0,1,2,8.2,10.605,37,8.9981,9,280,289
8851.00,1,0,1,2,8.2,11.365,40,7.0015,2,182,184
8852.00,1,0,1,2,8.2,9.85,40,12.998,2,121,123
8853.00,1,0,1,2,8.2,12.88,44,0,2,88,90
8854.00,1,0,1,2,8.2,11.365,47,6.0032,4,48,52
8855.00,1,0,1,2,8.2,11.365,44,7.0015,0,32,32
8856.00,1,0,1,2,9.02,11.365,47,12.998,1,13,14
8857.00,1,0,1,1,8.2,11.365,51,6.0032,0,5,5
8858.00,1,0,1,1,8.2,11.365,51,6.0032,0,4,4
8859.00,1,0,1,1,8.2,12.88,61,0,0,4,4
8860.00,1,0,1,2,8.2,11.365,59,6.0032,0,5,5
8861.00,1,0,1,2,8.2,11.365,59,6.0032,0,26,26
8862.00,1,0,1,2,8.2,10.605,75,8.9981,0,78,78
8863.00,1,0,1,2,8.2,11.365,69,6.0032,3,212,215
8864.00,1,0,1,2,8.2,12.88,75,0,11,377,388
8865.00,1,0,1,2,9.02,13.635,69,0,7,220,227
8866.00,1,0,1,2,9.84,12.88,52,6.0032,5,81,86
8867.00,1,0,1,1,12.3,16.665,49,0,6,78,84
8868.00,1,0,1,1,12.3,14.395,49,16.9979,6,114,120
8869.00,1,0,1,1,13.94,15.15,42,19.9995,6,112,118
8870.00,1,0,1,1,13.94,15.91,39,19.0012,13,104,117
8871.00,1,0,1,1,14.76,16.665,34,19.0012,6,113,119
8872.00,1,0,1,1,14.76,16.665,34,19.0012,19,178,197
8873.00,1,0,1,2,14.76,17.425,34,12.998,19,393,412
8874.00,1,0,1,1,13.94,16.665,36,11.0014,9,374,383
8875.00,1,0,1,1,13.94,17.425,34,6.0032,10,255,265
8876.00,1,0,1,1,12.3,16.665,49,0,5,172,177
8877.00,1,0,1,1,10.66,13.635,60,8.9981,9,88,97
8878.00,1,0,1,1,10.66,12.88,60,11.0014,1,70,71
8879.00,1,0,1,1,9.84,12.88,70,7.0015,4,56,60
8880.00,1,0,1,1,9.02,12.88,75,6.0032,1,24,25
8881.00,1,0,1,1,9.02,13.635,75,0,2,6,8
8882.00,1,0,1,1,9.02,11.365,69,11.0014,2,3,5
8883.00,1,0,1,1,9.02,12.12,69,7.0015,1,3,4
8884.00,1,0,1,1,9.02,11.365,69,8.9981,0,3,3
8885.00,1,0,1,2,8.2,10.605,80,8.9981,0,13,13
8886.00,1,0,1,2,9.02,12.12,73,7.0015,1,69,70
8887.00,1,0,1,2,9.84,14.395,65,0,4,201,205
8888.00,1,0,1,1,9.84,12.12,70,8.9981,11,436,447
8889.00,1,0,1,1,9.84,12.12,70,11.0014,4,237,241
8890.00,1,0,1,1,10.66,12.88,65,12.998,14,102,116
8891.00,1,0,1,1,12.3,15.15,56,11.0014,8,130,138
8892.00,1,0,1,1,14.76,16.665,50,16.9979,23,168,191
8893.00,1,0,1,1,16.4,20.455,43,19.0012,16,188,204
8894.00,1,0,1,1,18.86,22.725,36,12.998,26,152,178
8895.00,1,0,1,1,21.32,25,27,16.9979,44,178,222
8896.00,1,0,1,1,21.32,25,27,19.0012,35,259,294
8897.00,1,0,1,1,18.86,22.725,36,15.0013,20,456,476
8898.00,1,0,1,1,20.5,24.24,29,16.9979,28,391,419
8899.00,1,0,1,1,18.86,22.725,33,19.0012,11,261,272
8900.00,1,0,1,1,17.22,21.21,41,12.998,14,163,177
8901.00,1,0,1,1,16.4,20.455,43,15.0013,17,137,154
8902.00,1,0,1,1,14.76,17.425,50,12.998,12,123,135
8903.00,1,0,1,1,14.76,18.94,50,0,13,88,101
8904.00,1,0,0,1,14.76,17.425,50,11.0014,2,77,79
8905.00,1,0,0,1,15.58,19.695,46,11.0014,6,56,62
8906.00,1,0,0,1,14.76,18.18,50,7.0015,2,36,38
8907.00,1,0,0,1,13.12,16.665,57,7.0015,1,19,20
8908.00,1,0,0,1,13.12,16.665,57,6.0032,1,9,10
8909.00,1,0,0,1,10.66,13.635,75,7.0015,2,7,9
8910.00,1,0,0,1,10.66,13.635,75,7.0015,0,7,7
8911.00,1,0,0,1,9.02,11.365,87,12.998,0,20,20
8912.00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
8913.00,1,0,0,1,9.02,11.365,80,8.9981,14,116,130
8914.00,1,0,0,1,11.48,15.15,75,6.0032,43,160,203
8915.00,1,0,0,1,13.94,15.91,57,15.0013,74,250,324
8916.00,1,0,0,1,16.4,20.455,43,15.0013,100,276,376
8917.00,1,0,0,1,18.04,21.97,44,12.998,149,296,445
8918.00,1,0,0,1,20.5,24.24,42,19.0012,156,356,512
8919.00,1,0,0,1,23.78,27.275,37,19.9995,132,317,449
8920.00,1,0,0,2,22.96,26.515,37,19.0012,133,268,401
8921.00,1,0,0,2,22.14,25.76,43,8.9981,87,235,322
8922.00,1,0,0,1,22.14,25.76,45,8.9981,49,248,297
8923.00,1,0,0,1,21.32,25,42,7.0015,44,171,215
8924.00,1,0,0,1,20.5,24.24,39,16.9979,21,149,170
8925.00,1,0,0,1,18.04,21.97,44,15.0013,22,118,140
8926.00,1,0,0,1,18.04,21.97,38,16.9979,16,93,109
8927.00,1,0,0,1,17.22,21.21,38,15.0013,16,103,119
8928.00,1,0,0,1,15.58,19.695,40,19.0012,14,77,91
8929.00,1,0,0,1,13.94,16.665,42,12.998,10,62,72
8930.00,1,0,0,1,14.76,16.665,37,19.0012,10,57,67
8931.00,1,0,0,1,13.94,16.665,42,8.9981,6,26,32
8932.00,1,0,0,1,13.12,15.15,49,16.9979,2,4,6
8933.00,1,0,0,2,13.12,16.665,49,7.0015,0,2,2
8934.00,1,0,0,2,12.3,16.665,52,0,0,2,2
8935.00,1,0,0,2,12.3,16.665,52,0,1,23,24
8936.00,1,0,0,1,12.3,15.15,52,8.9981,4,53,57
8937.00,1,0,0,1,13.12,16.665,53,8.9981,23,102,125
8938.00,1,0,0,1,13.94,16.665,49,11.0014,27,181,208
8939.00,1,0,0,1,14.76,17.425,46,15.0013,55,201,256
8940.00,1,0,0,1,15.58,19.695,43,15.0013,78,273,351
8941.00,1,0,0,1,16.4,20.455,37,19.9995,77,266,343
8942.00,1,0,0,1,16.4,20.455,40,12.998,75,253,328
8943.00,1,0,0,1,16.4,20.455,37,19.0012,89,241,330
8944.00,1,0,0,1,16.4,20.455,37,19.9995,58,256,314
8945.00,1,0,0,1,15.58,19.695,40,15.0013,22,197,219
8946.00,1,0,0,1,13.94,15.91,46,15.0013,19,162,181
8947.00,1,0,0,1,13.12,15.91,49,12.998,8,104,112
8948.00,1,0,0,1,12.3,15.15,52,11.0014,7,119,126
8949.00,1,0,0,1,11.48,13.635,56,15.0013,10,81,91
8950.00,1,0,0,1,10.66,13.635,60,7.0015,4,54,58
8951.00,1,0,0,1,10.66,12.12,56,16.9979,0,30,30
8952.00,1,0,1,1,9.84,11.365,60,15.0013,3,12,15
8953.00,1,0,1,1,9.84,12.12,60,8.9981,1,4,5
8954.00,1,0,1,1,9.84,12.12,56,8.9981,2,3,5
8955.00,1,0,1,1,9.84,12.12,52,11.0014,0,3,3
8956.00,1,0,1,1,9.02,12.12,64,7.0015,0,4,4
8957.00,1,0,1,2,8.2,11.365,64,6.0032,0,21,21
8958.00,1,0,1,2,9.02,11.365,60,8.9981,3,85,88
8959.00,1,0,1,2,9.02,12.12,60,7.0015,1,239,240
8960.00,1,0,1,2,9.02,12.88,55,6.0032,13,407,420
8961.00,1,0,1,2,9.02,13.635,64,0,9,188,197
8962.00,1,0,1,1,9.84,14.395,60,0,13,95,108
8963.00,1,0,1,2,10.66,14.395,56,6.0032,6,82,88
8964.00,1,0,1,2,10.66,13.635,56,7.0015,10,93,103
8965.00,1,0,1,2,10.66,13.635,56,7.0015,3,77,80
8966.00,1,0,1,3,9.02,11.365,75,11.0014,5,45,50
8967.00,1,0,1,3,9.02,11.365,75,11.0014,5,64,69
8968.00,1,0,1,3,9.02,12.88,87,6.0032,3,46,49
8969.00,1,0,1,3,9.02,13.635,87,0,5,147,152
8970.00,1,0,1,4,8.2,11.365,86,6.0032,6,158,164
8971.00,1,0,1,3,8.2,11.365,93,6.0032,3,187,190
8972.00,1,0,1,2,8.2,11.365,86,6.0032,5,127,132
8973.00,1,0,1,2,8.2,12.88,93,0,1,78,79
8974.00,1,0,1,2,8.2,11.365,92,7.0015,8,54,62
8975.00,1,0,1,2,9.02,12.12,87,7.0015,1,51,52
8976.00,1,0,1,2,9.02,12.12,87,7.0015,0,14,14
8977.00,1,0,1,2,9.02,12.12,93,7.0015,2,3,5
8978.00,1,0,1,2,9.02,11.365,87,11.0014,2,2,4
8980.00,1,0,1,2,8.2,10.605,86,11.0014,0,4,4
8981.00,1,0,1,1,16.4,20.455,47,15.0013,0,23,23
8982.00,1,0,1,2,7.38,9.09,93,12.998,0,79,79
8983.00,1,0,1,2,7.38,9.85,93,11.0014,3,219,222
8984.00,1,0,1,2,7.38,9.85,93,11.0014,6,465,471
8985.00,1,0,1,2,7.38,9.85,93,11.0014,11,184,195
8986.00,1,0,1,2,7.38,9.85,93,11.0014,3,80,83
8987.00,1,0,1,1,17.22,21.21,38,19.9995,8,93,101
8988.00,1,0,1,1,17.22,21.21,38,19.9995,13,127,140
8989.00,1,0,1,1,17.22,21.21,38,19.9995,15,163,178
8990.00,1,0,1,1,17.22,21.21,38,19.9995,10,96,106
8991.00,1,0,1,1,17.22,21.21,38,19.9995,17,119,136
8992.00,1,0,1,1,17.22,21.21,38,23.9994,15,225,240
8993.00,1,0,1,1,17.22,21.21,38,16.9979,14,446,460
8994.00,1,0,1,1,16.4,20.455,40,7.0015,13,372,385
8995.00,1,0,1,1,15.58,19.695,46,7.0015,11,270,281
8996.00,1,0,1,1,13.94,17.425,53,7.0015,10,190,200
8997.00,1,0,1,1,13.12,16.665,66,6.0032,7,109,116
8998.00,1,0,1,1,12.3,15.15,70,6.0032,10,104,114
8999.00,1,0,1,1,10.66,13.635,81,7.0015,3,38,41
9000.00,1,0,1,1,10.66,15.15,81,0,2,26,28
9001.00,1,0,1,1,9.84,12.88,87,6.0032,1,6,7
9002.00,1,0,1,1,8.2,10.605,85,11.0014,0,5,5
9003.00,1,0,1,1,9.02,13.635,80,0,0,4,4
9004.00,1,0,1,1,8.2,10.605,80,8.9981,0,2,2
9005.00,1,0,1,1,8.2,10.605,80,8.9981,0,22,22
9006.00,1,0,1,1,8.2,10.605,86,8.9981,2,72,74
9007.00,1,0,1,1,8.2,10.605,80,8.9981,9,247,256
9008.00,1,0,1,1,8.2,11.365,82,7.0015,11,488,499
9009.00,1,0,1,2,8.2,10.605,86,8.9981,7,218,225
9010.00,1,0,1,2,9.84,12.12,87,8.9981,13,84,97
9011.00,1,0,1,2,10.66,14.395,87,6.0032,9,90,99
9012.00,1,0,1,3,12.3,16.665,81,0,4,51,55
9013.00,1,0,1,3,13.12,17.425,76,0,8,57,65
9014.00,1,0,1,3,13.12,16.665,81,7.0015,3,70,73
9015.00,1,0,1,2,13.94,17.425,87,6.0032,6,73,79
9016.00,1,0,1,2,13.94,15.91,87,16.9979,6,112,118
9017.00,1,0,1,3,13.94,15.91,87,15.0013,6,128,134
9018.00,1,0,1,3,13.94,16.665,87,12.998,2,96,98
9019.00,1,0,1,3,13.12,15.15,93,15.0013,1,92,93
9020.00,1,0,1,3,13.12,15.91,93,11.0014,2,55,57
9021.00,1,0,1,3,13.94,15.91,87,15.0013,0,29,29
9022.00,1,0,1,3,13.94,16.665,87,12.998,0,49,49
9023.00,1,0,1,3,13.94,15.91,87,15.0013,0,9,9
9024.00,1,0,1,3,13.94,16.665,93,12.998,0,3,3
